device_id,discarded_fix_ts,rank_in_burst,reason
LA1,2009-04-18 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 22:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 22:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 22:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-18 23:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 00:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 00:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 01:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 01:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 04:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 04:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 05:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 05:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 07:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 09:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 10:40:55,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 11:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 11:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 12:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 13:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 15:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 17:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 17:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 18:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 22:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 22:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 22:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 23:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-19 23:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 01:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 05:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 06:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 10:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 10:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 11:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 12:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 13:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 17:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 17:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 22:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-20 22:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 00:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 01:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 01:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 04:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 07:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 10:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 10:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 11:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 11:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 13:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 14:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 14:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 15:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 15:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 17:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 22:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-21 23:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 00:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 00:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 01:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 02:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 03:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 03:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 04:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 04:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 04:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 05:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 05:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 06:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 06:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 08:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 09:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 10:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 11:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 12:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 15:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 15:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 15:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 16:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 16:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 17:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 17:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 18:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 18:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-22 23:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 00:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 00:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 01:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 01:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 06:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 06:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 06:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 07:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 07:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 07:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 08:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 09:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 09:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 10:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 10:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 10:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 11:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 11:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 11:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 12:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 12:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 13:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 13:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-23 14:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 21:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 21:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 22:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 22:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-25 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 07:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 07:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 07:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 08:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 09:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 09:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 10:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 11:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 11:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 11:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 12:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 13:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 13:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 14:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 14:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 15:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 15:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 15:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 16:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 17:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 17:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 17:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 19:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 19:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 21:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-26 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 03:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 03:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 04:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 04:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 05:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 05:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 05:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 06:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 06:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 06:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 07:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 07:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 08:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 08:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 09:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 09:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 10:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 11:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 12:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 12:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 13:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 13:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 14:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 14:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 14:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 15:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 15:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 15:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 16:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 17:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 17:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 17:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 18:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 18:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 19:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 19:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 21:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 21:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 21:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 22:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 22:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 23:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 23:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-27 23:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 00:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 00:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 01:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 01:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 02:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 02:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 04:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 04:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 05:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 05:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 05:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 06:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 06:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 06:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 07:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 07:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 07:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 08:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 12:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 13:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 14:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 15:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 15:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 15:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 16:00:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 16:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 17:20:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 17:40:49,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 18:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 19:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 19:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 20:00:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 20:20:48,1,"first fix of burst, implied speed > 8.0 m/s"
LA1,2009-04-28 20:40:48,1,"first fix of burst, implied speed > 8.0 m/s"
